category,subcategory_1,subcategory_2,uuid,name,description,part_number,price,cost,taxable,unit_of_measure,material_markup_enabled
Install,Line set cover,"4.5"" ivory",pbmat_0725cb12864d4d5caf362de8698d21df,LP122I,"Lineset cover 122mm 4.5"" Soffit Inlet Ivory",LP122I,$23.51,$23.51,true,Each,false
Install,Flue,"",pbmat_5f689fa010bb419db4d549f1ae12d606,194000,"Vent pipe - Ipex PVC Gas Vent Pipe, 2"" x 10', 65°C",194000,$43.18,$43.18,true,Each,false
Install,Flue,"",pbmat_2fccdfe7f64d47a6a47e93a030810826,196453," Ipex System 636 PVC Flue Gas Vent Deep Socket Coupling, 2""",196453,$6.20,$6.20,true,Each,false
Install,Air quality,"",pbmat_7ffdd92cf35c417d963b289e9a733f66,HM750A1000,HM750 Honeywell Advanced Electrode Humidifier with Humidi Pro and Replacement Cylinder,HM750A1000,$1114.94,$1114.94,true,Each,false
Install,Cylinders,"",pbmat_4e03a37b7f474a1dbbe10f4330742d68,AZ20113REF,R410A Refrigerant for air conditioning and heat pump systems,AZ20113REF,$19.70,$19.70,true,per pound,false
Install,Cylinders,"",pbmat_a4ca02cc45f64327855072f3e03bd078,R407C113REF,R407C Refrigerant for air conditioning and heat pump systems (replacement for R22),R407C113REF,$19.62,$19.62,true,per pound,false
Repair,"","",pbmat_ab46ce4e3f074d3ab0e6bb30e09ce07c,FP0110,Spark igniter,FP0110,$53.32,$53.32,true,Each,false
Repair,"","",pbmat_1fa5c41197d543298bc5839568afca34,972KIT,"Leak stop, DRY R, FLASH UV dye, 1.5-5 Tons -  Super Seal Total",972KIT,$127.83,$127.83,true,Each,false
Install,Air quality,"",pbmat_3084f4cfeedd47ab8e581028991c0c82,EAMU2020A,"ElectroAir Whole House High Efficiency Media Air Cleaner MERV 11 20"" X 20"" Duct Size 1400 CFM",EAMU2020A,$108.61,$108.61,true,Each,false
Install,Mounting,"",pbmat_625044d1d6bf456b84f7ab943452f7a2,CXP,"RUBBER ROOF BLOCK, DURABLOCK",CXP,$19.87,$19.87,true,Each,false
Install,Mounting,"",pbmat_a7035e32d82e42feae0a58b6cc094a2c,TS1HSPG,SMALL SLOTTED CHANNEL 10' 12 Ga.,TS1HSPG,$52.18,$52.18,true,Each,false
Install,Ductwork,Misc fittings,pbmat_39b24aba11924493981fd07c038df7d8,CUSTOMFITTING,Custom-made sheet metal ductwork fitting,CUSTOMFITTING,$85.60,$85.60,true,Each,false
Install,Miscellaneous,"",pbmat_c98f4f8e4e514a4fbf3fccd8301b9dd6,TRUCKSTOCK200,"Small truck stock items such as fasteners, wiring conduits and connectors, drain fittings, pipe straps, tapes, insulation, glues, sealants, spray foam, nitrogen pressure tests, nitrogen purging, brazing materials, etc.",TRUCKSTOCK200,$200.00,$200.00,true,Each,false
Install,Gas ,"",pbmat_03032d9faeec474c814fa99270fbf0bf,9566771,This is the appliance reg. GR400 1/2 2# 7-11 WC REG,9566771,$24.09,$24.09,true,Each,false
Install,Gas ,"",pbmat_3643c251eb284f89ab94653d94d937ed,9567228,"Western NG Oara R9060G339-AN Regulator 1/2"" 2 PSI 7.00-11.00"" WC F/NG",9567228,$34.40,$34.40,true,Each,false
Install,Gas ,"",pbmat_b8d0b47571484f34a21c3cfeb4274c46,GASTUBE58,"Soft Gas Tubing, 5/8"" x 50' Roll",GASTUBE58,$5.30,$5.30,true,per foot,false
Install,Gas ,"",pbmat_4980a3e3657f4efab580b262f4380345,9560500,GSB101 1/2 MxF GAS OUTLET BOX,9560500,$80.84,$80.84,true,Each,false
Repair,"","",pbmat_2e2dddb461674b86a97d84006b2e3573,HC21ZS122,Inducer Motor,HC21ZS122,$81.37,$81.37,true,Each,false
Install,Electrical,"",pbmat_6466c3baa0184d269295fc6d516bbb19,35918025,18/2 SHIELDED CABLE GREY (1000' BOX ) SOLD/FOOT,35918025,$0.60,$0.60,true,per foot,false
Equipment,Mitsubishi,"",pbmat_b5cef54c9d8f4e799483978a94e4cb10,EH10-MPA-LB,"Electric supplemental heater
Zuba EH10-MPA-LB (PVA-A36/42)",EH10-MPA-LB,$1184.70,$1184.70,true,Each,false
Equipment,Fujitsu,"",pbmat_a6fa739f2e0e4876866440c7d63407f1,AOUH30LUAH1,"Fujitsu H-Series XLTH mini split outdoor unit 30,000 BTU

Brand: Fujitsu
Outdoor model number: AOUH30LUAH1
Indoor model number(s): AMUG30LMAS
Heat Pump AHRI number: 207657376
Tonnage: 2.5
HSPF: 10.50
SEER: 19.10",AOUH30LUAH1,$4908.00,$4908.00,true,Each,false
Equipment,Fujitsu,"",pbmat_079b6bd46681432eace3f0fea5800866,AOUH36LMAH1,"Infinite Comfort Series XLTH Outdoor 36,000 btu

Brand: Fujitsu
Outdoor model number: AOUH36LMAH1
Indoor model number(s): AMUG36LMAS
Heat Pump AHRI number: 207657377
Tonnage: 3
HSPF: 17.30
SEER: 11.00",AOUH36LMAH1,$5690.40,$5690.40,true,Each,false
Equipment,Fujitsu,"",pbmat_9496e3b746614fe6a78671bddc75dfdc,AOUH48LMAH1," Infinite Comfort Series XLTH Outdoor 48,000 btu

Brand: Fujitsu
Outdoor model number: AOUH48LMAH1
Indoor model number(s): AMUG48LMAS
Heat Pump AHRI number: 207657378
Tonnage: 4
HSPF: 10.20
SEER: 16.30",AOUH48LMAH1,$6717.60,$6717.60,true,Each,false
Equipment,Fujitsu,"",pbmat_634dd756e63e41b8a799a5619de3085c,AMUG30LMAS,"Airstage H-Series air handler 30,000 btu",AMUG30LMAS,$2939.52,$2939.52,true,Each,false
Equipment,Fujitsu,"",pbmat_f0569300c0ea4fb8801aa491dad7fd00,AMUG36LMAS,"Airstage H-Series air handler 36,000 btu",AMUG36LMAS,$3020.16,$3020.16,true,Each,false
Equipment,Fujitsu,"",pbmat_5387b0f0413a4bf1a7c8ad3e9e36651e,AMUG48LMAS,"Airstage H-Series air handler 48,000 btu",AMUG48LMAS,$3944.16,$3944.16,true,Each,false
Equipment,Fujitsu,"",pbmat_200544f3b70446dfb9371ba22b7f1e50,RXBH1724A05J,Airstage H-Series AMUG 5 kW supplemental electric strip heater,RXBH1724A05J,$125.83,$125.83,true,Each,false
Equipment,Fujitsu,"",pbmat_b568ffe36b674a63a9a7e260def005d4,RXBH1724A07J,Airstage H-Series AMUG 7 kW supplemental electric strip heater,RXBH1724A07J,$161.27,$161.27,true,Each,false
Equipment,Fujitsu,"",pbmat_2f59cc518c26474294cd4d92ebc6704a,RXBH1724A10J,Airstage H-Series AMUG 10 kW supplemental electric strip heater,RXBH1724A10J,$166.41,$166.41,true,Each,false
Equipment,Moovair,"",pbmat_2b7b74869d8c45e3b276e9fb6c9d9adc,EAH05BUL,"Moovair 5 kW Auxillary Heater
Compatible with FMA18, FMA24, FMA30, FMA36",EAH05BUL,$193.67,$193.67,true,Each,false
Equipment,Moovair,"",pbmat_6f2541533fe4492e9d494643855b8848,EAH10BUL,"Moovair 10 kW Auxillary Heater
Compatible with FMA18, FMA24, FMA30, FMA36, FMA48, FMA60",EAH10BUL,$274.46,$274.46,true,Each,false
Equipment,Moovair,"",pbmat_00589de18f2740818312bc8f730ad3a5,EAH15BUL,"Moovair 15 kW Auxillary Heater
Compatible with FMA24, FMA30, FMA36, FMA48, FMA60",EAH15BUL,$432.28,$432.28,true,Each,false
Equipment,Moovair,"",pbmat_13c3f186ddf74054a579efcfbe07c781,EAH20BUL,"Moovair 20 kW Auxillary Heater
Compatible with FMA36, FMA48, FMA60",EAH20BUL,$513.07,$513.07,true,Each,false
Equipment,Fujitsu,"",pbmat_91251138326948d2b9089e1c254f554b,UTY-RNRUZ5,Fujitsu wired remote controller,UTY-RNRUZ5,$385.72,$385.72,true,Each,false
Equipment,Mitsubishi,"",pbmat_afeef32583a54a9eabb9528183ac46d8,MUZ-FH06NAH,"Single-split H2i

Brand: Mitsubishi
Outdoor model number: MUZ-FH06NAH
Indoor model number(s): MSZ-FH06NA**
Heat Pump AHRI number: 201754427
Tonnage: 0.5
HSPF: 12.50
SEER: 33.10",MUZ-FH06NAH,$1577.61,$1577.61,true,Each,false
Equipment,Mitsubishi,"",pbmat_b6b48edd2e87438aa2a605e586e8bbc0,MUZ-FH09NAH,"Single-split H2i

Confirm they are series 2 before sending the estimate
Brand: Mitsubishi
Outdoor model number: MUZ-FH09NAH
Indoor model number(s): MSZ-FH09NA**
Heat Pump AHRI number: 201754297
Tonnage: 0.75
HSPF: 12.50
SEER: 30.50",MUZ-FH09NAH,$1721.41,$1721.41,true,Each,false
Equipment,Mitsubishi,"",pbmat_feb052b37dfb44e2961a568715d67787,MUZ-FH12NAH,"Single-split H2i

Brand: Mitsubishi
Outdoor model number: MUZ-FH12NAH
Indoor model number(s): MSZ-FH12NA**
Heat Pump AHRI number: 201754299
Tonnage: 0.5
HSPF: 11.50
SEER: 26.10",MUZ-FH12NAH,$2002.18,$2002.18,true,Each,false
Equipment,Mitsubishi,"",pbmat_b8320441ecc743eeaebffc68fe94e08b,MUZ-FH15NAH,"Single-split H2i

Brand: Mitsubishi
Outdoor model number: MUZ-FH15NAH
Indoor model number(s): MSZ-FH15NA
Heat Pump AHRI number: 201754301
Tonnage: 1.25
HSPF: 11.00
SEER: 22.00",MUZ-FH15NAH,$2222.18,$2222.18,true,Each,false
Equipment,Mitsubishi,"",pbmat_9ea198f56eb0482591abcfee7a6d5185,MUZ-FH18NAH2,"Single-split H2i

Brand: Mitsubishi
Outdoor model number: MUZ-FH18NAH2
Indoor model number(s): MSZ-FH18NA**
Heat Pump AHRI number: 201754303
Tonnage: 1.5
HSPF: 11.00
SEER: 21.00",MUZ-FH18NAH2,$2688.70,$2688.70,true,Each,false
Equipment,Fujitsu,"",pbmat_b0498ca119ca44c6aef34347b7ea8efa,AOU36RLXFZH,"Airstage multi split 36,000 btu (Non-ducted)

Brand: Fujitsu
Outdoor model number: AOU36RLXFZH
Indoor model number(s): See materials
Heat Pump AHRI number: 8908615
Tonnage: 3
HSPF: 10.30
SEER: 20.00",AOU36RLXFZH,$5061.60,$5061.60,true,Each,false
Equipment,Fujitsu,"",pbmat_c87e99ef7d3b45af8d0162db596ec917,ASUH15LPAS,"Fujitsu high wall indoor unit 15,000 btu",ASUH15LPAS,$956.16,$956.16,true,Each,false
Equipment,Fujitsu,"",pbmat_cc6ed0b809244711858b75f0157dba00,ASUH09LPAS,"Fujitsu high wall indoor unit 9,000 btu",ASUH09LPAS,$676.32,$676.32,true,Each,false
Repair,"","",pbmat_7e6b5198ee744aedb5d394dbcf476c35,Q370A1014,Universal thermocouple,Q370A1014,$94.19,$94.19,true,Each,false
Repair,"","",pbmat_cff9711861dc4e40b117c52be0ff9149,HO6E-36,Thermocouple - 36' Thermocouple,HO6E-36,$27.45,$27.45,true,Each,false
Equipment,Fujitsu,"",pbmat_c14c5b9e229e41c4bb64dd63f5540d65,UTYTFSXH4,Ductless WiFi interface module for smart device control,UTYTFSXH4,$168.46,$168.46,true,Each,false
Equipment,Fujitsu,"",pbmat_4ff25a4838324fffa1fee28ae3163e88,ASUH12LPAS,"Fujitsu high wall indoor unit 12,000 btu",ASUH12LPAS,$728.16,$728.16,true,Each,false
Equipment,Fujitsu,"",pbmat_7356e9f9cdf2478e95a389a5f637c87f,ASUH07LPAS,"Fujitsu high wall indoor unit 7,000 btu",ASUH07LPAS,$728.64,$728.64,true,Each,false
Equipment,Fujitsu,"",pbmat_9dfd70e61cfd4d1ab91fdcffb323ae92,AOU24RGLX,"Airstage H-Series mini split outdoor 24,000 btu

Brand: Fujitsu
Outdoor model number: AOU24RGLX
Indoor model number(s): AMUG24LMAS
Heat Pump AHRI number: 205123807
Tonnage: 2
HSPF: 10.70
SEER: 19.00",AOU24RGLX,$2835.36,$2835.36,true,Each,false
Equipment,Fujitsu,"",pbmat_35068a32b7d3477cae64d986d7ce7db9,AMUG24LMAS,"Airstage H-Series air handler 24,000 BTU",AMUG24LMAS,$2473.92,$2473.92,true,Each,false
Repair,"","",pbmat_f8fbef5a188649e6bd1c0a699f9d7a8f,GO1A-132,"36"" Millivolt generator",GO1A-132,$68.69,$68.69,true,Each,false
Repair,"","",pbmat_a9d398e782784e539e59cd0ef120c003,6601737,Gasket for fireplace glass,6601737,$14.09,$14.09,true,Each,false
Equipment,Fujitsu,"",pbmat_6259f9e16d5941dda285659ebd2aec65,AGU15RLF,"Fujitsu floor console indoor unit 15,000 btu",AGU15RLF,$1358.40,$1358.40,true,Each,false
Equipment,Fujitsu,"",pbmat_74c5ec2386314fba80464eee55a3c650,ADUH07LUAS1,"Fujitsu slim duct indoor unit 7,000 btu",ADUH07LUAS1,$916.80,$916.80,true,Each,false
Equipment,Fujitsu,"",pbmat_5bdf145f58fc438caafef9c8d9fdda72,ADUH09LUAS1,"Fujitsu slim duct indoor unit 9,000 btu",ADUH09LUAS1,$1107.36,$1107.36,true,Each,false
Equipment,Mitsubishi,"",pbmat_0caf26a7bebb4c3f8177059e978cbca8,RMF-CA100-V1,"Interface Module

Allows connection of North American thermostat with Mitsubishi ducted Air Handlers. Requires transformer.",RMF-CA100-V1,$440.84,$440.84,true,Each,false
Install,Refrigerant piping,Accessories,pbmat_f61923e9c83f488d8677efd1c0484d93,41125,"Lineset supports Thermo-Snap (5 BAG) 2"" Mounting Bracket",41125,$16.47,$16.47,true,Each,false
Install,Drainage,Condensate pumps,pbmat_8b0cebc7b5c2438e890893c3fcb7cb3c,CP22LP,DiversiTech 120 VAC Low Profile Condensate Pump with 22' Lift,CP22LP,$122.33,$122.33,true,Each,false
Install,Air quality,"",pbmat_7efd75bc285549838407f31bed164a89,EAMU1625A,"ElectroAir Whole House High Efficiency Media Air Cleaner MERV 11 16"" X 25""",EAMU1625A,$102.72,$102.72,true,Each,false
Install,Electrical,"",pbmat_00e191f6bd8e45428ff22601d3cd054d,96415,RSH 50 Rectorseal Surge Protective Device (SPD),96415,$98.69,$98.69,true,Each,false
Equipment,Moovair,"",pbmat_2d84c16dc7a64e468edd30ac77c0cf25,DMA12HOS25230E8,"Moovair 12,000 btu mini split outdoor",DMA12HOS25230E8,$1367.50,$1367.50,true,Each,false
Install,Mounting,"",pbmat_c8b4317919474290ac510779599f4acc,UC24243," UltraLite Lightweight Concrete Equipment Pad 24"" x 24"" x 3""",UC24243,$43.98,$43.98,true,Each,false
Install,Drainage,Pipe and fittings,pbmat_7cd71cf5eb3a4d45965b3fe4d629e1a3,738P,"Vinyl tube - Gorilla Tube™ 3/8"" ID x 100ft",738P,$62.61,$62.61,true,Each,false
Equipment,Fujitsu,"",pbmat_0ec4e1e17d554a5fbcf95ddf19880fe0,AOU18RLXFZH,"Airstage multi split 18,000 btu (Non-ducted)

Brand: Fujitsu
Outdoor model number: AOU18RLXFZH
Indoor model number(s): See materials
Heat Pump AHRI number: 8033584
Tonnage: 1.5
HSPF2: 9.60
SEER2: 21.50",AOU18RLXFZH,$3094.56,$3094.56,true,Each,false
Install,Line set cover,"3.5"" brown (requires price update)",pbmat_b35d8d6471bd47c0aa32cbc8a689eff3,LCO92B,"Lineset cover - 3.5"" 90° Outside Verticle Elbow Lineset Cover Brown",LCO92B,$34.35,$34.35,true,Each,false
Install,Line set cover,"3.5"" brown (requires price update)",pbmat_b1653b30a98b4292ba10711942ebd41d,LKF92B,"Lineset cover - 3.5"" 45° Flat Elbow Linset Cover Brown",LKF92B,$30.91,$30.91,true,Each,false
Install,Line set cover,"3.5"" brown (requires price update)",pbmat_00811ca9d01348b990154e60632af890,LP92B,"Lineset cover - 3.5"" Soffit Inlet Lineset Cover Brown",LP92B,$29.20,$29.20,true,Each,false
Install,Line set cover,"3.5"" brown (requires price update)",pbmat_0e136cf22a0743d38e5a0b66c2001eec,LJ92B,"Lineset cover - 3.5"" Lineset Coupler Brown",LJ92B,$8.59,$8.59,true,Each,false
Install,Line set cover,"3.5"" brown (requires price update)",pbmat_e50d48a664824890aa7244de937789a2,LCI92B,"Lineset cover - 3.5"" 90° Inside Verticle Elbow Lineset Cover Brown",LCI92B,$30.91,$30.91,true,Each,false
Install,Line set cover,"3.5"" brown (requires price update)",pbmat_2a4b122628a747b2958e669ffc20f78b,LD92B,"Lineset cover - 3.5"" 7.5' Lineset Cover Brown",LD92B,$49.23,$49.23,true,Each,false
Install,Line set cover,"3.5"" brown (requires price update)",pbmat_67bbe8614aad4f569a2f19b75c5c00ea,LK92B,"Lineset cover - 3.5"" 90° Flat Elbow Lineset Cover Brown",LK92B,$22.33,$22.33,true,Each,false
Install,Line set cover,"3.5"" brown (requires price update)",pbmat_69503c7e2e224a94bb9fe9c5da40f493,LEN92B,"Lineset cover - 3.5"" Lineset End Fitting Brown",LEN92B,$12.59,$12.59,true,Each,false
Install,Line set cover,"3.5"" brown (requires price update)",pbmat_15e3854ad07c4fc6ad2501aa82057970,LW92B,"Lineset cover - 3.5"" Wall Inlet Lineset Cover Brown",LW92B,$22.33,$22.33,true,Each,false
Install,Line set cover,"3.5"" brown (requires price update)",pbmat_a87807b532d8440bbdb31db955ebdfa0,LF92B,"Lineset cover - 3.5"" Flexible Elbow Lineset Cover Brown",LF92B,$48.09,$48.09,true,Each,false
Install,Line set cover,"3.5"" brown (requires price update)",pbmat_1e692d93c9054eda94d4ea0da958cafa,LFJ92B,"Lineset cover - 3.5"" Flexible Lineset Adaptor Brown",LFJ92B,$14.32,$14.32,true,Each,false
Install,Line set cover,"3.5"" brown (requires price update)",pbmat_68cb784399f0417e8322f706b88707eb,LT92B,"Lineset cover - 3.5"" 92mm Tee Brown",LT92B,$40.65,$40.65,true,Each,false
Install,Line set cover,"4.5"" brown (requires price update)",pbmat_db8f7e010f6542bcb9c930bfede2b511,LCO112B,"Lineset cover -  4.5"" 90° Outside Verticle Elbow Lineset Cover Brown",LCO112B,$34.92,$34.92,true,Each,false
